ID,text
231706,"<s>Human: This crash occurred in Sangamon County on 5/11/2022 at 0:00 o'clock. The crash happened in the city of Unincorporated, classified as Unincorporated area, on Nonmarked Route No.012 at milepost 0.97. The roadway is classified as Major Collector (Includes Collector (Urban)), and the location was identified as an Urban 2 Lane Roads. This crash was not related to an intersection.

The road surface was Dry with Darkness lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 1 vehicles. The primary cause of the crash was Animal, with secondary contributing cause (Not Applicable).Vehicle 0, a 1999 model, was moving Southwest and was traveling straight ahead before the crash.The driver was a 34-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at .000.There was also a passenger, a 41-year-old female, seated in the Passenger.</s>
<s>Assistant: <TWO>
<\s>"
81810,"<s>Human: This crash occurred in Sangamon County on 3/17/2022 at 8:00 o'clock. The crash happened in the city of Springfield, classified as Over 50,000 area, on None at milepost 0.0. The roadway is classified as Minor Collector, and the location was identified as an Urban 2 Lane Roads. This crash was not related to an intersection.

The road surface was Dry with Darkness lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with Stop Sign in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Failing To Yield Right-of-Way, with secondary contributing cause (Not Applicable).Vehicle 0, a 2017 model, was moving North and was traveling straight ahead before the crash.Vehicle 1, a 2013 model, was moving West and was traveling straight ahead before the crash.A car accident involving multiple people occurred. The first driver, a 22-year-old male, had a blood alcohol content of 96% and was not distracted while driving. A passenger, an unknown-age male, sat in the second row left seat. Another driver, a 40-year-old male, also had a blood alcohol content of 96% but no visible distractions while driving. There were two other passengers, including an unknown-age female sitting in the second row left and another unknown-age male seated in the center.</s>
<s>Assistant: <ONE>
<\s>"
202996,"<s>Human: This crash occurred in Kane County on 5/6/2022 at 15:00 o'clock. The crash happened in the city of Montgomery, classified as 10,000 – 25,000 area, on By pass and US one-way couple No.3 at milepost 0.01. The roadway is classified as Other Principal Arterial, and the location was identified as an Urban 2 Lane Roads. This crash was not related to an intersection.

The road surface was Wet with Daylight lighting conditions and Rain weather at the time of the crash. The crash occurred on a T-intersection with Traffic Signal in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Failing to Reduce Speed to Avoid Crash, with secondary contributing cause (Weather).Vehicle 0, a (UNK) model, was moving South and was traveling straight ahead before the crash.Vehicle 1, a 2013 model, was moving South and was traveling straight ahead before the crash.The driver was a 21-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 28-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ZERO>
<\s>"
156213,"<s>Human: This crash occurred in Will County on 8/11/2022 at 18:00 o'clock. The crash happened in the city of Lockport, classified as 10,000 – 25,000 area, on None at milepost 0.0. The roadway is classified as Unknown, and the location was identified as an Urban Multilane Divided Non-Freeway. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Divided - w/median barrier Two-way with Traffic Signal in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Improper Lane Usage, with secondary contributing cause (Improper Overtaking/Passing).Vehicle 0, a 2001 model, was moving North and was traveling straight ahead before the crash.Vehicle 1, a 2007 model, was moving North and was traveling straight ahead before the crash.The driver was a 20-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 22-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ONE>
<\s>"
237295,"<s>Human: This crash occurred in Cook County on 9/18/2022 at 13:00 o'clock. The crash happened in the city of Chicago, classified as Chicago area, on None at milepost 0.0. The roadway is classified as Unknown, and the location was identified as an Urban 2 Lane Roads. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a T-intersection with Stop Sign in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Following Too Closely, with secondary contributing cause (Driving Skills/Knowledge/Experience).Vehicle 0, a (UNK) model, was moving South and was traveling straight ahead before the crash.Vehicle 1, a 2009 model, was moving South and was traveling straight ahead before the crash.There was also a passenger, a 49-year-old female, seated in the Passenger.The driver was a 18-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 55-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ZERO>
<\s>"
95699,"<s>Human: This crash occurred in Cook County on 2/28/2022 at 18:00 o'clock. The crash happened in the city of Hazelcrest, classified as 10,000 – 25,000 area, on None at milepost 0.0. The roadway is classified as Minor Arterial, and the location was identified as an Urban Multilane Undivided Non-Freeway. This crash was not related to an intersection.

The road surface was Dry with Darkness, Lighted Road lighting conditions and Clear weather at the time of the crash. The crash occurred on a Four way with Traffic Signal in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Disregarding Traffic Signals, with secondary contributing cause (Failing to Reduce Speed to Avoid Crash).Vehicle 0, a 2007 model, was moving North and was traveling straight ahead before the crash.Vehicle 1, a 2013 model, was moving East and was traveling straight ahead before the crash.The driver was a 32-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 97.The driver was a 42-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.There was also a passenger, a 5-year-old female, seated in the Second Row Right.</s>
<s>Assistant: <ONE>
<\s>"
44507,"<s>Human: This crash occurred in Cook County on 2/25/2022 at 15:00 o'clock. The crash happened in the city of Palatine, classified as Over 50,000 area, on Business US Route No.79 at milepost 0.48. The roadway is classified as Other Principal Arterial, and the location was identified as an Urban Multilane Divided Non-Freeway. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Snow weather at the time of the crash. The crash occurred on a Divided - w/median barrier Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 3 vehicles. The primary cause of the crash was Following Too Closely, with secondary contributing cause (Not Applicable).Vehicle 0, a 2014 model, was moving East and was traveling straight ahead before the crash.Vehicle 1, a 2000 model, was moving East and was traveling straight ahead before the crash.Vehicle 2, a 2015 model, was moving East and was traveling straight ahead before the crash.The driver was a 38-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 71-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 18-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ZERO>
<\s>"
44671,"<s>Human: This crash occurred in Cook County on 1/18/2022 at 18:00 o'clock. The crash happened in the city of Park Ridge, classified as 25,000 – 50,000 area, on None at milepost 0.0. The roadway is classified as Minor Arterial, and the location was identified as an Urban 2 Lane Roads. This crash was not related to an intersection.

The road surface was Wet with Darkness lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 1 vehicles. The primary cause of the crash was Failing To Yield Right-of-Way, with secondary contributing cause (Not Applicable).Vehicle 0, a 2013 model, was moving West and was traveling straight ahead before the crash.The driver was a 47-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.There was also a passenger, a 73-year-old female, seated in the nan.</s>
<s>Assistant: <ONE>
<\s>"
96144,"<s>Human: This crash occurred in Cook County on 10/17/2022 at 18:00 o'clock. The crash happened in the city of Cicero, classified as Over 50,000 area, on None at milepost 0.0. The roadway is classified as Unknown, and the location was identified as an Urban Multilane Divided Non-Freeway. This crash was not related to an intersection.

The road surface was Dry with Darkness, Lighted Road lighting conditions and Clear weather at the time of the crash. The crash occurred on a Divided, no median barrier Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Failing to Reduce Speed to Avoid Crash, with secondary contributing cause (Unable to Determine).Vehicle 0, a 2011 model, was moving East and was traveling straight ahead before the crash.Vehicle 1, a 2011 model, was moving East and was traveling straight ahead before the crash.The driver was a 36-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 39-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.There was also a passenger, a 58-year-old female, seated in the Passenger.</s>
<s>Assistant: <ONE>
<\s>"
88078,"<s>Human: This crash occurred in Cook County on 3/20/2022 at 20:00 o'clock. The crash happened in the city of Chicago, classified as Chicago area, on None at milepost 0.0. The roadway is classified as Unknown, and the location was identified as an Urban Multilane Undivided Non-Freeway. This crash was not related to an intersection.

The road surface was Dry with Darkness, Lighted Road lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Unable to Determine, with secondary contributing cause (Improper Lane Usage).Vehicle 0, a 2000 model, was moving East and was traveling straight ahead before the crash.Vehicle 1, a 2019 model, was moving East and was traveling straight ahead before the crash.The driver was a unknown-year-old gender unspecified with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 29-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ZERO>
<\s>"
157785,"<s>Human: This crash occurred in Cook County on 4/13/2022 at 16:00 o'clock. The crash happened in the city of Chicago, classified as Chicago area, on None at milepost 0.0. The roadway is classified as Unknown, and the location was identified as an Urban 2 Lane Roads. This crash was not related to an intersection.

The road surface was Wet with Daylight lighting conditions and Rain weather at the time of the crash. The crash occurred on a Not Divided Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Unable to Determine, with secondary contributing cause (Not Applicable).Vehicle 0, a 2015 model, was moving West and was traveling straight ahead before the crash.Vehicle 1, a 2007 model, was moving West and was traveling straight ahead before the crash.The driver was a 31-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 46-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ONE>
<\s>"
198452,"<s>Human: This crash occurred in Cook County on 8/31/2022 at 17:00 o'clock. The crash happened in the city of Chicago, classified as Chicago area, on By pass and US one-way couple No.089 at milepost 0.0. The roadway is classified as Local Road or Street, and the location was identified as an Urban Multilane Undivided Non-Freeway. This crash was not related to an intersection.

The road surface was Unknown with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Improper Turning/No Signal, with secondary contributing cause (Unable to Determine).Vehicle 0, a 2017 model, was moving North and was traveling straight ahead before the crash.Vehicle 1, a 2019 model, was moving South and was traveling straight ahead before the crash.A fatal traffic crash occurred involving five individuals: two male drivers, both with a blood alcohol content of 0.096; a female passenger aged 38; three child passengers, ages 8, 6, and 0 (infant), all seated in various positions within the vehicle.</s>
<s>Assistant: <ZERO>
<\s>"
292984,"<s>Human: This crash occurred in Lake County on 6/7/2022 at 19:00 o'clock. The crash happened in the city of Unincorporated, classified as Unincorporated area, on Interstate No.094 at milepost 19.07. The roadway is classified as Interstate, and the location was identified as an Urban Freeways. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Divided - w/median barrier Two-way with No Controls in place, and it was confirmed that the crash happened in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Following Too Closely, with secondary contributing cause (Failing to Reduce Speed to Avoid Crash).Vehicle 0, a 2004 model, was moving West and was traveling straight ahead before the crash.Vehicle 1, a 2020 model, was moving West and was traveling straight ahead before the crash.The driver was a 49-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 32-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.There was also a passenger, a 34-year-old male, seated in the Passenger.</s>
<s>Assistant: <TWO>
<\s>"
264767,"<s>Human: This crash occurred in Lake County on 12/27/2022 at 8:00 o'clock. The crash happened in the city of Deer Park, classified as 2,500 – 5,000 area, on US Route No.012 at milepost 31.72. The roadway is classified as Other Principal Arterial, and the location was identified as an Urban Multilane Divided Non-Freeway. This crash was not related to an intersection.

The road surface was Wet with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Divided - w/median barrier Two-way with Traffic Signal in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Failing to Reduce Speed to Avoid Crash, with secondary contributing cause (Not Applicable).Vehicle 0, a (UNK) model, was moving West and was traveling straight ahead before the crash.Vehicle 1, a 2015 model, was moving West and was traveling straight ahead before the crash.The driver was a 34-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 41-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.There was also a passenger, a 63-year-old female, seated in the Passenger.</s>
<s>Assistant: <ONE>
<\s>"
34177,"<s>Human: This crash occurred in Peoria County on 1/1/2022 at 9:00 o'clock. The crash happened in the city of Unincorporated, classified as Unincorporated area, on US Route No.371 at milepost 0.72. The roadway is classified as Major Collector (Includes Collector (Urban)), and the location was identified as an Rural 2 Lane Roads. This crash was not related to an intersection.

The road surface was Wet with Daylight lighting conditions and Snow weather at the time of the crash. The crash occurred on a Not Divided Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Unable to Determine, with secondary contributing cause (Unable to Determine).Vehicle 0, a (UNK) model, was moving North and was traveling straight ahead before the crash.Vehicle 1, a 2013 model, was moving South and was traveling straight ahead before the crash.The driver was a unknown-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 19-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ONE>
<\s>"
91389,"<s>Human: This crash occurred in Cook County on 3/21/2022 at 21:00 o'clock. The crash happened in the city of Chicago, classified as Chicago area, on None at milepost 0.0. The roadway is classified as Unknown, and the location was identified as an Urban Multilane Undivided Non-Freeway. This crash was not related to an intersection.

The road surface was Dry with Darkness, Lighted Road lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Following Too Closely, with secondary contributing cause (Failing to Reduce Speed to Avoid Crash).Vehicle 0, a 2016 model, was moving North and was traveling straight ahead before the crash.Vehicle 1, a (UNK) model, was moving North and was traveling straight ahead before the crash.The driver was a unknown-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 42-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ONE>
<\s>"
242692,"<s>Human: This crash occurred in Whiteside County on 5/12/2022 at 5:00 o'clock. The crash happened in the city of Unincorporated, classified as Unincorporated area, on US Route No.35 at milepost 0.6000000000000001. The roadway is classified as Local Road or Street, and the location was identified as an Rural 2 Lane Roads. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 1 vehicles. The primary cause of the crash was Animal, with secondary contributing cause (Unable to Determine).Vehicle 0, a 2014 model, was moving East and was traveling straight ahead before the crash.The driver was a 64-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ONE>
<\s>"
114999,"<s>Human: This crash occurred in Cook County on 2/4/2022 at 22:00 o'clock. The crash happened in the city of Chicago, classified as Chicago area, on None at milepost 0.0. The roadway is classified as Unknown, and the location was identified as an Urban Multilane Undivided Non-Freeway. This crash was not related to an intersection.

The road surface was Snow or slush with Unknown lighting conditions and Unknown weather at the time of the crash. The crash occurred on a One-Way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Unable to Determine, with secondary contributing cause (Not Applicable).Vehicle 0, a 2012 model, was moving South and was traveling straight ahead before the crash.Vehicle 1, a 2018 model, was moving South and was traveling straight ahead before the crash.The driver was a unknown-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 41-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ZERO>
<\s>"
203196,"<s>Human: This crash occurred in Kane County on 9/1/2022 at 10:00 o'clock. The crash happened in the city of Aurora, classified as Over 50,000 area, on None at milepost 0.0. The roadway is classified as Other Principal Arterial, and the location was identified as an Urban 2 Lane Roads. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Four way with Traffic Signal in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Turning Right on Red, with secondary contributing cause (Failing To Yield Right-of-Way).Vehicle 0, a 2004 model, was moving East and was traveling straight ahead before the crash.Vehicle 1, a 1997 model, was moving West and was traveling straight ahead before the crash.The driver was a 28-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 43-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.There was also a passenger, a 17-year-old female, seated in the Passenger.There was also a passenger, a 26-year-old female, seated in the Second Row Right.</s>
<s>Assistant: <TWO>
<\s>"
261317,"<s>Human: This crash occurred in Winnebago County on 12/27/2022 at 13:00 o'clock. The crash happened in the city of Rockford, classified as Over 50,000 area, on Illinois Route No.074 at milepost 2.96. The roadway is classified as Other Principal Arterial, and the location was identified as an Urban Multilane Divided Non-Freeway. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Four way with Traffic Signal in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Failing to Reduce Speed to Avoid Crash, with secondary contributing cause (Following Too Closely).Vehicle 0, a 2014 model, was moving South and was traveling straight ahead before the crash.Vehicle 1, a 2008 model, was moving South and was traveling straight ahead before the crash.The driver was a unknown-year-old gender unspecified with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 31-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.There was also a passenger, a 12-year-old female, seated in the Second Row Left.There was also a passenger, a 5-year-old male, seated in the Second Row Right.</s>
<s>Assistant: <ZERO>
<\s>"
172137,"<s>Human: This crash occurred in Cook County on 4/21/2022 at 16:00 o'clock. The crash happened in the city of Chicago, classified as Chicago area, on None at milepost 0.0. The roadway is classified as Unknown, and the location was identified as an Urban 2 Lane Roads. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Failing to Reduce Speed to Avoid Crash, with secondary contributing cause (Not Applicable).Vehicle 0, a 2018 model, was moving East and was traveling straight ahead before the crash.Vehicle 1, a 2016 model, was moving East and was traveling straight ahead before the crash.The driver was a 25-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 52-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ONE>
<\s>"
186997,"<s>Human: This crash occurred in Knox County on 4/27/2022 at 11:00 o'clock. The crash happened in the city of Galesburg, classified as 25,000 – 50,000 area, on None at milepost 0.0. The roadway is classified as Local Road or Street, and the location was identified as an Urban 2 Lane Roads. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Improper Backing, with secondary contributing cause (Not Applicable).Vehicle 0, a 2007 model, was moving South and was traveling straight ahead before the crash.Vehicle 1, a 2015 model, was moving West and was traveling straight ahead before the crash.The driver was a 36-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ZERO>
<\s>"
211333,"<s>Human: This crash occurred in Cook County on 12/9/2022 at 18:00 o'clock. The crash happened in the city of Oak Park, classified as Over 50,000 area, on Business US Route No.07 at milepost 7.4. The roadway is classified as Other Principal Arterial, and the location was identified as an Urban Multilane Divided Non-Freeway. This crash was not related to an intersection.

The road surface was Wet with Darkness, Lighted Road lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 3 vehicles. The primary cause of the crash was Failing to Reduce Speed to Avoid Crash, with secondary contributing cause (Unable to Determine).Vehicle 0, a 2010 model, was moving East and was traveling straight ahead before the crash.Vehicle 1, a 1999 model, was moving East and was traveling straight ahead before the crash.Vehicle 2, a 2017 model, was moving East and was traveling straight ahead before the crash.The driver was a 27-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at (N/A).The driver was a 56-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at (N/A).The driver was a 69-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 95.</s>
<s>Assistant: <ZERO>
<\s>"
223065,"<s>Human: This crash occurred in Macon County on 12/17/2022 at 0:00 o'clock. The crash happened in the city of Unincorporated, classified as Unincorporated area, on Interstate Business Loop No.15 at milepost 4.5600000000000005. The roadway is classified as Local Road or Street, and the location was identified as an Rural 2 Lane Roads. This crash was not related to an intersection.

The road surface was Dry with Darkness lighting conditions and Clear weather at the time of the crash. The crash occurred on a Not Divided Two-way with No Controls in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 1 vehicles. The primary cause of the crash was Improper Lane Usage, with secondary contributing cause (Not Applicable).Vehicle 0, a (UNK) model, was moving West and was traveling straight ahead before the crash.The driver was a 32-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.There was also a passenger, a 27-year-old female, seated in the Passenger.</s>
<s>Assistant: <ONE>
<\s>"
245178,"<s>Human: This crash occurred in Cook County on 9/21/2022 at 7:00 o'clock. The crash happened in the city of Homewood, classified as 10,000 – 25,000 area, on None at milepost 0.0. The roadway is classified as Minor Arterial, and the location was identified as an Urban 2 Lane Roads. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Four way with Traffic Signal in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Failing To Yield Right-of-Way, with secondary contributing cause (Unable to Determine).Vehicle 0, a 2013 model, was moving South and was traveling straight ahead before the crash.Vehicle 1, a 2006 model, was moving Northwest and was traveling straight ahead before the crash.The driver was a 17-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.There was also a passenger, a 61-year-old female, seated in the Passenger.The driver was a 41-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ONE>
<\s>"
158933,"<s>Human: This crash occurred in Cook County on 4/14/2022 at 8:00 o'clock. The crash happened in the city of Chicago, classified as Chicago area, on None at milepost 0.0. The roadway is classified as Unknown, and the location was identified as an Urban 2 Lane Roads. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Four way with Traffic Signal in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Failing to Reduce Speed to Avoid Crash, with secondary contributing cause (Not Applicable).Vehicle 0, a 2011 model, was moving East and was traveling straight ahead before the crash.Vehicle 1, a 2015 model, was moving East and was traveling straight ahead before the crash.The driver was a 51-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 29-year-old female with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.There was also a passenger, a 3-year-old male, seated in the Second Row Left.There was also a passenger, a 21-year-old female, seated in the Second Row Right.</s>
<s>Assistant: <TWO>
<\s>"
203763,"<s>Human: This crash occurred in Kendall County on 9/3/2022 at 4:00 o'clock. The crash happened in the city of Unincorporated, classified as Unincorporated area, on None at milepost 0.0. The roadway is classified as Local Road or Street, and the location was identified as an Urban 2 Lane Roads. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Four way with Stop Sign in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Failing To Yield Right-of-Way, with secondary contributing cause (Driving Skills/Knowledge/Experience).Vehicle 0, a 2019 model, was moving Northeast and was traveling straight ahead before the crash.Vehicle 1, a 1991 model, was moving West and was traveling straight ahead before the crash.The report involves multiple individuals: two drivers, both with blood alcohol content readings of .000 and no visible distractions; a 24-year-old male driver, and an unknown-age female driver. There were also four passengers: a 56-year-old female in the passenger seat, a 20-year-old male in the second row right, a 44-year-old female in the second row left, and an unknown-age male in the second row center.</s>
<s>Assistant: <ONE>
<\s>"
59483,"<s>Human: This crash occurred in Madison County on 6/29/2022 at 14:00 o'clock. The crash happened in the city of Unincorporated, classified as Unincorporated area, on Interstate No.055 at milepost 37.75. The roadway is classified as Interstate, and the location was identified as an Urban Freeways. This crash was not related to an intersection.

The road surface was Dry with Daylight lighting conditions and Clear weather at the time of the crash. The crash occurred on a Divided, no median barrier Two-way with Other in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Equipment - Vehicle Condition, with secondary contributing cause (Unable to Determine).Vehicle 0, a 2018 model, was moving South and was traveling straight ahead before the crash.Vehicle 1, a 2000 model, was moving South and was traveling straight ahead before the crash.The driver was a 55-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 44-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ZERO>
<\s>"
182486,"<s>Human: This crash occurred in Du Page County on 11/27/2022 at 10:00 o'clock. The crash happened in the city of Villa Park, classified as 10,000 – 25,000 area, on None at milepost 0.0. The roadway is classified as Unknown, and the location was identified as an Urban 2 Lane Roads. This crash was not related to an intersection.

The road surface was Wet with Daylight lighting conditions and Rain weather at the time of the crash. The crash occurred on a Four way with Stop Sign in place, and it was confirmed that the crash did not occur in a work zone.

The crash involved 2 vehicles. The primary cause of the crash was Failing To Yield Right-of-Way, with secondary contributing cause (Disregarding Stop Sign).Vehicle 0, a 2017 model, was moving South and was traveling straight ahead before the crash.Vehicle 1, a (UNK) model, was moving West and was traveling straight ahead before the crash.The driver was a 23-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.The driver was a 69-year-old male with no visible distractions, sitting in the Driver. The driver’s blood alcohol content was tested and measured at 96.</s>
<s>Assistant: <ZERO>
<\s>"
